"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value.Ad","Chrom.No","start","end","strand","gene_name","description"
16320,7.7070678,10.92954015,0.475853313,1,"I",3796169,3796687,0,"C32E8.1","Caenorhabditis elegans Protein C32E8.1 (C32E8.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058822]"
16321,4338.945295,2103.94788,-1.044636286,0.000113008,"I",3786597,3787384,0,"C32E8.3","Caenorhabditis elegans Protein C32E8.3 (C32E8.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058818]"
16322,20.04624747,12.64237923,-0.704563051,1,"I",3783945,3784178,0,"C32E8.4","Caenorhabditis elegans Protein C32E8.4 (C32E8.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058817]"
16323,5685.430839,5298.733537,-0.101772794,1,"I",3782140,3783183,0,"C32E8.5","Caenorhabditis elegans Protein C32E8.5 (C32E8.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058816]"
16324,10.87102187,26.39813019,1.281556616,0.945498038,"I",3774718,3777298,0,"C32E8.6","Caenorhabditis elegans Protein C32E8.6, isoform a. [Source:RefSeq mRNA;Acc:NM_170845]"
16325,1117.640115,998.9102091,-0.158949044,1,"I",3794631,3798052,0,"C32E8.9","Caenorhabditis elegans Protein C32E8.9 (C32E8.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058821]"
16326,6177.553497,7199.409213,0.221497851,1,"I",3807902,3816799,0,"ubr-1","Caenorhabditis elegans Protein UBR-1 (ubr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_058830]"
16327,3.592425691,4.024306994,0.25777568,1,"I",5233064,5235225,0,"C32E12.1","Caenorhabditis elegans Protein C32E12.1 (C32E12.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059146]"
16328,0.555668406,0.422413007,-0.304000416,1,"I",5196081,5199939,0,"pde-5","Caenorhabditis elegans Protein PDE-5 (pde-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059143]"
16329,12.51727941,17.56066801,0.486533791,1,"I",5200355,5203409,0,"osr-1","Caenorhabditis elegans Protein OSR-1 (osr-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059144]"
16330,93.64478969,213.2107239,1.209441919,0.407956078,"I",5230631,5241878,0,"C32E12.4","Caenorhabditis elegans Protein C32E12.4 (C32E12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059145]"
16331,3354.397443,3446.377583,0.040012603,1,"I",5829403,5834314,0,"obr-4","Caenorhabditis elegans Protein OBR-4, isoform a. [Source:RefSeq mRNA;Acc:NM_059290]"
16332,1103.850214,1184.798698,0.098428757,1,"I",5808501,5809998,0,"C32F10.4","Caenorhabditis elegans Protein C32F10.4 (C32F10.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059286]"
16333,18714.08714,15537.51903,-0.268398106,1,"I",5823141,5825076,0,"C32F10.8","Caenorhabditis elegans Protein C32F10.8, isoform a. [Source:RefSeq mRNA;Acc:NM_001025850]"
16335,415.512016,384.8428596,-0.109957749,1,"II",2176952,2181890,0,"gba-1","Caenorhabditis elegans Protein GBA-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001047285]"
16336,6.479892033,5.483866346,-0.172764964,1,"II",2165495,2166466,0,"C33C12.4","Caenorhabditis elegans Protein C33C12.4 (C33C12.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_061802]"
16337,1.049076025,5.952653452,2.514749556,0.726850925,"II",2167761,2168759,0,"fbxb-38","Caenorhabditis elegans Protein FBXB-38 (fbxb-38) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_061803]"
16339,1.796877209,0,-5.581093582,0.914550506,"II",2174618,2175279,0,"C33C12.7","Caenorhabditis elegans Protein C33C12.7 (C33C12.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_061805]"
16340,103.9427809,54.18001265,-0.972303813,0.881629818,"II",2182523,2186426,0,"gba-2","Caenorhabditis elegans Protein GBA-2 (gba-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_061807]"
16341,933.8954558,808.2669066,-0.214356838,1,"II",2187221,2189462,0,"C33C12.9","Caenorhabditis elegans Protein C33C12.9 (C33C12.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_061808]"
16342,117.3592062,95.70862602,-0.305728606,1,"II",2192887,2194113,0,"C33C12.10","Caenorhabditis elegans Protein C33C12.10 (C33C12.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170975]"
16343,227.4090216,201.2900846,-0.165373262,1,"X",3041968,3045782,0,"C33D12.2","Caenorhabditis elegans Protein C33D12.2 (C33D12.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076120]"
16344,18.14827157,24.09542561,0.45795501,1,"X",3055411,3059375,0,"rsef-1","Caenorhabditis elegans Protein TAG-312 (tag-312) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076122]"
16345,28.89541111,35.86464862,0.296050213,1,"X",17305356,17305625,0,"C33E10.1","Caenorhabditis elegans Protein C33E10.1 (C33E10.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078407]"
16346,201.2364419,86.77353487,-1.214372969,0.035979425,"X",17302678,17303755,0,"fbxa-120","Caenorhabditis elegans Protein FBXA-120 (fbxa-120) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078406]"
16347,0,0,NA,NA,"X",17272860,17279458,0,"C33E10.5","Caenorhabditis elegans Protein C33E10.5 (C33E10.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078403]"
16349,25.91357847,12.37215461,-1.085198655,1,"X",17293045,17294464,0,"C33E10.8","Caenorhabditis elegans Protein C33E10.8 (C33E10.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078404]"
16350,13.48200049,16.54434724,0.250059927,1,"X",17301300,17301849,0,"C33E10.10","Caenorhabditis elegans Protein C33E10.10 (C33E10.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_078405]"
16351,23.35679952,24.01085897,0.084327361,1,"II",4835075,4835668,0,"C33F10.1","Caenorhabditis elegans Protein C33F10.1 (C33F10.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062468]"
16352,729.7138235,603.6275874,-0.267507324,1,"II",4828555,4832344,0,"tbck-1","Caenorhabditis elegans Protein TBCK-1 (tbck-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062465]"
16353,2360.271445,2169.607549,-0.121032208,1,"II",4795760,4797142,0,"C33F10.4","Caenorhabditis elegans Protein C33F10.4 (C33F10.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062459]"
16354,544.8555782,627.2666381,0.209766935,1,"II",4798271,4812081,0,"rig-6","Caenorhabditis elegans Protein RIG-6, isoform b. [Source:RefSeq mRNA;Acc:NM_062460]"
16355,48.37596107,72.37624146,0.570734103,1,"II",4818657,4821559,0,"lact-5","Caenorhabditis elegans Protein LACT-5, isoform b (lact-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026845]"
16356,7.569134688,29.29017928,1.919796672,0.188378444,"II",4823376,4825100,0,"C33F10.8","Caenorhabditis elegans Protein C33F10.8 (C33F10.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062463]"
16357,18.65440124,14.48463984,-0.342512809,1,"II",4834184,4834777,0,"C33F10.11","Caenorhabditis elegans Protein C33F10.11, isoform a. [Source:RefSeq mRNA;Acc:NM_001267161]"
16358,21.39794481,14.34619636,-0.547694176,1,"II",4836362,4837633,0,"C33F10.12","Caenorhabditis elegans Protein C33F10.12 (C33F10.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062469]"
16359,6.786535037,21.62704823,1.647755519,0.505932514,"II",4826517,4827783,0,"fbxb-88","Caenorhabditis elegans Protein FBXB-88 (fbxb-88) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_170982]"
16360,20.23969122,46.99123206,1.284060139,0.560368886,"V",7009965,7012226,0,"C33G8.2","Caenorhabditis elegans Protein C33G8.2 (C33G8.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072374]"
16361,85.90967356,57.0417978,-0.549405615,1,"V",7007594,7008206,0,"C33G8.3","Caenorhabditis elegans Protein C33G8.3 (C33G8.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072373]"
16362,49.80127703,45.18076213,-0.155079538,1,"V",7006323,7006695,0,"C33G8.4","Caenorhabditis elegans Protein C33G8.4 (C33G8.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072372]"
16363,37.72589853,12.49213212,-1.621109939,0.129236006,"V",7004133,7005749,0,"srab-4","Caenorhabditis elegans Protein SRAB-4 (srab-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072371]"
16364,223.0285571,174.7820008,-0.333113398,1,"V",6980629,6982135,0,"nhr-161","Caenorhabditis elegans Protein NHR-161 (nhr-161) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072364]"
16365,14.53511595,18.52033026,0.336321374,1,"V",6986162,6987737,0,"nhr-139","Caenorhabditis elegans Protein NHR-139 (nhr-139) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072366]"
16366,14.42058797,19.10715548,0.492886451,1,"V",6987947,6989633,0,"nhr-140","Caenorhabditis elegans Protein NHR-140 (nhr-140) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072367]"
16367,8.262736206,28.63101312,1.789322891,0.194721739,"V",6990238,6991843,0,"nhr-162","Caenorhabditis elegans Protein NHR-162 (nhr-162) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072368]"
16368,30.20959928,27.22853249,-0.079848411,1,"V",6983393,6986025,0,"nhr-163","Caenorhabditis elegans Protein NHR-163 (nhr-163) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072365]"
16369,0.449219302,0,-3.563265793,1,"V",7014596,7015904,0,"C33G8.13","Caenorhabditis elegans Protein C33G8.13 (C33G8.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072376]"
16370,0.727053506,0,-4.316163266,1,"IV",7808944,7810669,0,"C33H5.1","Caenorhabditis elegans Protein C33H5.1 (C33H5.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068894]"
16371,0,0.211206503,2.679955027,1,"IV",7805053,7807936,0,"C33H5.2","Caenorhabditis elegans Protein C33H5.2 (C33H5.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068893]"
16373,1238.743296,1081.414316,-0.192385744,1,"IV",7776013,7777205,0,"swd-2.1","Caenorhabditis elegans Protein SWD-2.1 (swd-2.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068880]"
16374,7692.437624,5613.785118,-0.454266722,1,"IV",7774529,7775775,0,"swd-2.2","Caenorhabditis elegans Protein SWD-2.2 (swd-2.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068879]"
16375,3363.487349,2778.163243,-0.274087999,1,"IV",7778009,7778951,0,"C33H5.8","Caenorhabditis elegans Protein C33H5.8 (C33H5.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068881]"
16376,2954.203174,2899.415243,-0.025196383,1,"IV",7779540,7782352,0,"sec-10","Caenorhabditis elegans Protein SEC-10 (sec-10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068882]"
16378,2323.904394,2100.048965,-0.144116028,1,"IV",7786186,7789435,0,"imp-3","Caenorhabditis elegans Protein IMP-3 (imp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068885]"
16379,226.3706317,198.3444098,-0.20723723,1,"IV",7791802,7792180,0,"C33H5.13","Caenorhabditis elegans Protein C33H5.13 (C33H5.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068887]"
16380,2477.259459,2289.872594,-0.112760498,1,"IV",7792412,7794567,0,"ntp-1","Caenorhabditis elegans Protein NTP-1 (ntp-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068888]"
16381,4821.096963,3855.233297,-0.323224417,1,"IV",7794977,7796254,0,"sgo-1","Caenorhabditis elegans Protein SGO-1 (sgo-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068889]"
16382,4.938754869,3.897667131,-0.292211383,1,"IV",7801904,7803269,0,"C33H5.16","Protein C33H5.16 [Source:UniProtKB/TrEMBL;Acc:Q18415]"
16383,193.8169919,422.2482476,1.137008947,0.230453472,"IV",7811222,7812797,0,"zgpa-1","Caenorhabditis elegans Protein C33H5.17 (C33H5.17) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068895]"
16384,2017.699008,1910.928043,-0.080712117,1,"IV",7813174,7815721,0,"cdgs-1","Caenorhabditis elegans Protein C33H5.18, isoform b (C33H5.18) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068897]"
16386,2.610978618,8.820676984,1.721449149,1,"I",10688321,10690759,0,"tag-272","Caenorhabditis elegans Protein TAG-272, isoform b (tag-272) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001264538]"
16387,4675.49166,3526.797689,-0.407005245,1,"I",10687359,10687911,0,"kbp-5","Caenorhabditis elegans Protein KBP-5 (kbp-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060399]"
16388,5.863309317,2.545861469,-1.143258628,1,"I",10672802,10674813,0,"C34B2.3","Caenorhabditis elegans Protein C34B2.3 (C34B2.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060393]"
16389,0.277834203,0.54905287,0.9327109,1,"I",10671534,10672578,0,"C34B2.4","Caenorhabditis elegans Protein C34B2.4 (C34B2.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060392]"
16390,3068.951715,2522.217096,-0.280892247,1,"I",10675267,10676792,0,"C34B2.5","Caenorhabditis elegans Protein C34B2.5 (C34B2.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060394]"
16391,3475.076702,4505.792966,0.376049346,1,"I",10677052,10682361,0,"C34B2.6","Caenorhabditis elegans Protein C34B2.6 (C34B2.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060395]"
16392,8931.509789,11130.72152,0.317512218,1,"I",10683367,10685572,0,"sdha-2","Caenorhabditis elegans Protein SDHA-2 (sdha-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060397]"
16393,5889.372068,5787.018879,-0.026142467,1,"I",10686030,10687042,0,"C34B2.8","Caenorhabditis elegans Protein C34B2.8 (C34B2.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060398]"
16394,121.3211394,158.6265306,0.377397333,1,"I",10699669,10703789,0,"C34B2.9","Caenorhabditis elegans Protein C34B2.9 (C34B2.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060402]"
16395,2099.716094,2356.810872,0.164547123,1,"I",10682611,10683029,0,"C34B2.10","Caenorhabditis elegans Protein C34B2.10 (C34B2.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060396]"
16396,53.69627078,84.60025182,0.692631236,1,"I",10691367,10696489,0,"C34B2.11","Caenorhabditis elegans Protein C34B2.11 (C34B2.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060401]"
16397,1.198366966,8.98939007,3.166429365,0.221295519,"IV",7156892,7160097,0,"C34D4.1","Caenorhabditis elegans Protein C34D4.1 (C34D4.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068725]"
16398,7.852319305,25.44875047,1.790307151,0.236533066,"IV",7154712,7155918,0,"C34D4.2","Caenorhabditis elegans Protein C34D4.2 (C34D4.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068724]"
16399,37.62274613,12.93106982,-1.580879283,0.347557494,"IV",7153655,7154095,0,"C34D4.3","Caenorhabditis elegans Protein C34D4.3 (C34D4.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068723]"
16400,1507.468591,1737.50305,0.202695456,1,"IV",7149325,7150451,0,"C34D4.4","Caenorhabditis elegans Protein C34D4.4, isoform b (C34D4.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001047454]"
16402,341.3324972,334.2594362,-0.031400774,1,"IV",7119993,7121401,0,"C34D4.10","Caenorhabditis elegans Protein C34D4.10 (C34D4.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068714]"
16403,7.680951956,7.4267981,-0.001427713,1,"IV",7130693,7131844,0,"grsp-3","Caenorhabditis elegans Protein GRSP-3 (grsp-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068716]"
16404,2096.968405,2163.77868,0.043461997,1,"IV",7133574,7134062,0,"mutd-1","Caenorhabditis elegans Protein MUTD-1 (mutd-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068718]"
16405,21834.5643,22243.50613,0.026741469,1,"IV",7134845,7144552,0,"hecd-1","Protein HECD-1, isoform c [Source:UniProtKB/TrEMBL;Acc:V6CIS4]"
16406,896.364969,489.1395449,-0.87992291,0.139547204,"X",8029451,8031244,0,"C34D10.1","Caenorhabditis elegans Protein C34D10.1 (C34D10.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076950]"
16407,429.8812362,664.7349481,0.628908302,1,"X",8019181,8025373,0,"C34D10.2","Caenorhabditis elegans Protein C34D10.2, isoform b (C34D10.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001277030]"
16408,3986.579713,3778.47087,-0.07612313,1,"III",5230540,5234179,0,"prmt-5","Caenorhabditis elegans Protein PRMT-5 (prmt-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065711]"
16409,3751.498801,3648.218388,-0.039057788,1,"III",5249232,5254147,0,"sumv-1","Caenorhabditis elegans Protein C34E10.8 (C34E10.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065715]"
16410,4.853053445,0.971465877,-2.136681025,1,"III",5262675,5263294,0,"C34E10.9","Caenorhabditis elegans Protein C34E10.9 (C34E10.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065719]"
16411,2276.304172,1784.496231,-0.349375305,1,"III",5226858,5227650,0,"C34E10.10","Caenorhabditis elegans Protein C34E10.10 (C34E10.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065709]"
16412,6007.581681,4224.132728,-0.506768121,1,"III",5234579,5235638,0,"mrps-26","Caenorhabditis elegans Protein MRPS-26 (mrps-26) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065712]"
16413,2.503183036,2.346458588,-0.022299847,1,"II",5212983,5213886,0,"C34F11.1","Caenorhabditis elegans Protein C34F11.1 (C34F11.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062576]"
16414,19.91501125,10.52601332,-0.904923418,1,"II",5212282,5212726,0,"C34F11.2","Caenorhabditis elegans Protein C34F11.2 (C34F11.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062575]"
16415,3293.362503,2603.772546,-0.339035219,1,"II",5203316,5209655,0,"ampd-1","Caenorhabditis elegans Protein C34F11.3, isoform c (C34F11.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001047287]"
16416,10.65410197,9.139637178,-0.148825752,1,"II",5195894,5199221,0,"C34F11.5","Caenorhabditis elegans Protein C34F11.5 (C34F11.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062570]"
16417,58.05804132,167.1728474,1.519777119,0.02673292,"II",5209850,5210770,0,"C34F11.8","Caenorhabditis elegans Protein C34F11.8 (C34F11.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_062574]"
16418,5551.296076,5270.575251,-0.074526383,1,"I",5906714,5917784,0,"hpo-27","Caenorhabditis elegans Protein HPO-27 (hpo-27) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001276520]"
16419,1604.042511,2154.961782,0.423529395,1,"I",5898324,5902037,0,"tyr-4","Caenorhabditis elegans Protein TYR-4 (tyr-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059308]"
16420,19.50996251,10.87844498,-0.724288597,1,"I",5896891,5897342,0,"C34G6.3","Caenorhabditis elegans Protein C34G6.3 (C34G6.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059307]"
16421,3856.235735,2877.258403,-0.420553313,1,"I",5872188,5874135,0,"cdc-7","Caenorhabditis elegans Protein CDC-7 (cdc-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_059304]"
16422,71.50180765,163.8450588,1.205664247,0.11580782,"I",5874975,5878892,0,"noah-1","Caenorhabditis elegans Protein NOAH-1, isoform c (noah-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001263093]"
16423,46.45723749,58.76560011,0.369019286,1,"X",6142934,6150450,0,"tag-275","Caenorhabditis elegans Protein TAG-275 (tag-275) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_076630]"
16424,54.6650668,91.30356093,0.731659529,1,"IV",1555579,1557525,0,"C34H4.1","Caenorhabditis elegans Protein C34H4.1 (C34H4.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067696]"
16425,417.3526492,688.2348803,0.720507228,1,"IV",1553824,1555466,0,"C34H4.2","Caenorhabditis elegans Protein C34H4.2 (C34H4.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067695]"
16427,255.7555322,302.5640369,0.231079531,1,"IV",1546941,1550224,0,"C34H4.5","Caenorhabditis elegans Protein C34H4.5 (C34H4.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171269]"
16428,10.74114988,16.58920213,0.605668087,1,"V",5405354,5408182,0,"dmsr-7","Caenorhabditis elegans Protein DMSR-7 (dmsr-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072030]"
16429,0.555668406,1.236549226,1.029094146,1,"V",5387626,5389140,0,"C35A11.2","Caenorhabditis elegans Protein C35A11.2 (C35A11.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072028]"
16430,0,0.54905287,3.928244942,1,"V",5372402,5377484,0,"C35A11.3","Caenorhabditis elegans Protein C35A11.3 (C35A11.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072027]"
16431,323.7585702,178.3159499,-0.857669308,0.427941748,"V",5389548,5393000,0,"C35A11.4","Caenorhabditis elegans Protein C35A11.4 (C35A11.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_072029]"
16432,960.9181044,838.3223151,-0.19363509,1,"IV",4086218,4102888,0,"C35B1.2","Caenorhabditis elegans Protein C35B1.2 (C35B1.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001047455]"
16433,0,0.54905287,3.928244942,1,"IV",4081144,4081302,0,"C35B1.3","Caenorhabditis elegans Protein C35B1.3 (C35B1.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068076]"
16434,10108.59864,8575.28037,-0.237951916,1,"IV",4079807,4080139,0,"C35B1.4","Caenorhabditis elegans Protein C35B1.4 (C35B1.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068075]"
16435,3538.421325,3719.390876,0.070434708,1,"IV",4083657,4084183,0,"C35B1.5","Caenorhabditis elegans Protein C35B1.5 (C35B1.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068077]"
16436,26.48327991,38.51978487,0.528983624,1,"IV",4109091,4110310,0,"C35B1.7","Caenorhabditis elegans Protein C35B1.7 (C35B1.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_068081]"
16437,8.388586511,7.106997516,-0.194906603,1,"IV",4077664,4078946,0,"C35B1.8","Caenorhabditis elegans Protein C35B1.8 (C35B1.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027876]"
16438,361.4081602,312.3230352,-0.208177538,1,"X",9213923,9216572,0,"C35B8.3","Caenorhabditis elegans Protein C35B8.3, isoform b. [Source:RefSeq mRNA;Acc:NM_001029272]"
16439,2709.193795,2586.628142,-0.068009834,1,"III",4879711,4881233,0,"C35D10.1","Caenorhabditis elegans Protein C35D10.1 (C35D10.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001038264]"
16440,248.7981981,161.8543915,-0.602465859,1,"III",4870804,4871978,0,"gipc-1","Caenorhabditis elegans Protein GIPC-1 (gipc-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065616]"
16441,2.244767784,11.61231543,2.240092029,0.414682719,"III",4869011,4870060,0,"C35D10.3","Caenorhabditis elegans Protein C35D10.3 (C35D10.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065615]"
16442,1893.532806,1439.490907,-0.398198356,1,"III",4862522,4863239,0,"C35D10.5","Caenorhabditis elegans Protein C35D10.5 (C35D10.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065612]"
16443,3285.419063,3194.731103,-0.040349351,1,"III",4859308,4860650,0,"C35D10.6","Caenorhabditis elegans Protein C35D10.6 (C35D10.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065610]"
16444,5239.011427,4680.689934,-0.162908547,1,"III",4856167,4859101,0,"C35D10.7","Caenorhabditis elegans Protein C35D10.7, isoform a. [Source:RefSeq mRNA;Acc:NM_065608]"
16445,116.462114,129.0649269,0.152156778,1,"III",4855300,4856036,0,"C35D10.8","Caenorhabditis elegans Protein C35D10.8 (C35D10.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065607]"
16446,4311.539128,3508.308927,-0.297908805,1,"III",4860807,4861750,0,"C35D10.10","Caenorhabditis elegans Protein C35D10.10 (C35D10.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065611]"
16447,256.7608847,96.54873096,-1.414895387,0.001898847,"III",4868378,4868707,0,"msd-4","Caenorhabditis elegans Protein MSD-4 (msd-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065614]"
16448,12.52130109,13.33223706,0.107292943,1,"III",4872531,4874715,0,"C35D10.12","Caenorhabditis elegans Protein C35D10.12 (C35D10.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065617]"
16449,7537.110589,6269.930388,-0.265197119,1,"III",4877681,4878274,0,"C35D10.13","Caenorhabditis elegans Protein C35D10.13 (C35D10.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065618]"
16450,2192.217146,642.8121173,-1.772482547,9.59e-10,"III",4881916,4883530,0,"clec-5","Caenorhabditis elegans Protein CLEC-5 (clec-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065621]"
16451,12.70404402,32.34968275,1.342899041,0.571306723,"III",4885661,4887406,0,"clec-6","Caenorhabditis elegans Protein CLEC-6 (clec-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_065622]"
16452,1576.774199,1305.50529,-0.274732498,1,"III",4867028,4867384,0,"C35D10.17","Caenorhabditis elegans Protein C35D10.17 (C35D10.17) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_171105]"
16453,335.0815429,268.5558823,-0.311745142,1,"I",10846789,10850001,0,"vet-2","Caenorhabditis elegans Protein VET-2, isoform b (vet-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001264585]"
16454,21.5278168,44.64755514,1.061876457,0.912751862,"I",10841110,10844369,0,"C35E7.2","Caenorhabditis elegans Protein C35E7.2, isoform a. [Source:RefSeq mRNA;Acc:NM_060432]"
16455,24.88122844,22.72127328,-0.072408208,1,"I",10836975,10838866,0,"C35E7.3","Caenorhabditis elegans Protein C35E7.3 (C35E7.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060431]"
